"product","region","channel","market_tier","date","units","price","revenue"
"Product A","South","Online","C",2023-04-01,921,50.7395018206444,46731.0811768135
"Product A","South","Online","C",2023-05-01,947,48.3375476067886,45775.6575836288
"Product A","South","Online","C",2023-06-01,793,51.361963392701,40730.0369704119
"Product A","South","Online","C",2023-07-01,695,49.8967120284215,34678.2148597529
"Product A","South","Online","C",2023-08-01,917,47.80185127398,43834.2976182397
"Product A","South","Online","C",2023-09-01,852,51.3535615219735,43753.2344167214
"Product A","South","Online","C",2023-10-01,1007,51.8850583024323,52248.2537105493
"Product A","South","Online","C",2023-11-01,1431,50.448652934283,72192.022348959
"Product A","South","Online","C",2023-12-01,934,50.5488385923673,47212.615245271
"Product A","South","Online","C",2024-01-01,759,49.6034140186384,37648.9912401466
"Product A","South","Online","C",2024-02-01,416,47.7425733034033,19860.9104942158
"Product A","South","Online","C",2024-03-01,1421,50.7546273327898,72122.3254398943
"Product A","South","Online","C",2024-04-01,741,50.0094879767857,37057.0305907982
"Product A","South","Online","C",2024-05-01,1518,51.4318926248234,78073.6130044819
"Product A","South","Online","C",2024-06-01,924,50.2351327915676,46417.2626994085
"Product A","South","Online","C",2024-07-01,1077,49.7206347994506,53549.1236790083
"Product A","South","Online","C",2024-08-01,715,51.688986987574,36957.6256961154
"Product A","South","Online","C",2024-09-01,838,50.8786748698913,42636.3295409689
"Product A","South","Online","C",2024-10-01,858,47.7583094604779,40976.62951709
"Product A","South","Online","C",2024-11-01,779,48.1299297686201,37493.215289755
"Product A","South","Online","C",2024-12-01,794,51.6318602929823,40995.697072628
"Product B","South","Online","C",2022-01-01,649,39.6057149777189,25704.1090205396
"Product B","South","Online","C",2022-02-01,481,40.0203119646758,19249.7700550091
"Product B","South","Online","C",2022-03-01,305,39.3485351335257,12001.3032157253
"Product B","South","Online","C",2022-04-01,557,40.495360285975,22555.9156792881
"Product B","South","Online","C",2022-05-01,671,40.3102544788271,27048.180755293
"Product B","South","Online","C",2022-06-01,686,38.8889922043309,26677.848652171
"Product B","South","Online","C",2022-07-01,599,40.5582947712392,24294.4185679723
"Product B","South","Online","C",2022-08-01,337,39.4269796628505,13286.8921463806
"Product B","South","Online","C",2022-09-01,566,39.8032355038449,22528.6312951762
"Product B","South","Online","C",2022-10-01,725,39.6027672765777,28712.0062755188
"Product B","South","Online","C",2022-11-01,786,38.8870976921171,30565.258786004
"Product B","South","Online","C",2022-12-01,542,38.9914999995381,21133.3929997496
"Product B","South","Online","C",2023-01-01,482,38.7050381312147,18655.8283792455
"Product B","South","Online","C",2023-02-01,760,39.7292278027162,30194.2131300643
"Product B","South","Online","C",2023-03-01,346,40.4387744963169,13991.8159757257
"Product B","South","Online","C",2023-04-01,543,39.6362188868225,21522.4668555446
"Product B","South","Online","C",2023-05-01,681,41.6503338962793,28363.8773833662
"Product B","South","Online","C",2023-06-01,407,39.1241954350844,15923.5475420794
"Product B","South","Online","C",2023-07-01,570,38.8624049974605,22151.5708485525
"Product B","South","Online","C",2023-08-01,852,40.2096806364134,34258.6479022242
"Product B","South","Online","C",2023-09-01,534,39.4007731573656,21040.0128660332
"Product B","South","Online","C",2023-10-01,550,41.7521856892854,22963.702129107
"Product B","South","Online","C",2023-11-01,666,40.5182284209877,26985.1401283778
"Product B","South","Online","C",2023-12-01,553,39.7479186905548,21980.5990358768
"Product B","South","Online","C",2024-01-01,663,39.1583086000755,25961.9586018501
"Product B","South","Online","C",2024-02-01,680,38.1466526044533,25939.7237710282
"Product B","South","Online","C",2024-03-01,544,40.1935245366767,21865.2773479521
"Product B","South","Online","C",2024-04-01,467,39.2814962565899,18344.4587518275
"Product B","South","Online","C",2024-05-01,452,39.9240762451664,18045.6824628152
"Product B","South","Online","C",2024-06-01,544,41.2372274957597,22433.0517576933
"Product B","South","Online","C",2024-07-01,671,38.8752009067684,26085.2598084416
"Product B","South","Online","C",2024-08-01,338,38.357505264692,12964.8367794659
"Product B","South","Online","C",2024-09-01,345,41.1885511921719,14210.0501612993
"Product B","South","Online","C",2024-10-01,518,38.6976282810792,20045.371449599
"Product B","South","Online","C",2024-11-01,675,41.2052379352972,27813.5356063256
"Product B","South","Online","C",2024-12-01,488,38.1477688578889,18616.1112026498
"Product C","South","Online","C",2022-01-01,489,36.2149035716429,17709.0878465334
"Product C","South","Online","C",2022-02-01,427,36.1257372373948,15425.6898003676
"Product C","South","Online","C",2022-03-01,378,36.3916014628485,13756.0253529567
"Product C","South","Online","C",2022-04-01,558,34.5600390974432,19284.5018163733
"Product C","South","Online","C",2022-05-01,503,34.3220547160599,17263.9935221781
"Product C","South","Online","C",2022-06-01,409,36.4663742043777,14914.7470495905
"Product C","South","Online","C",2022-07-01,423,34.3740294004092,14540.2144363731
"Product C","South","Online","C",2022-08-01,471,36.488611083827,17186.1358204825
"Product C","South","Online","C",2022-09-01,439,35.3606322924607,15523.3175763902
"Product C","South","Online","C",2022-10-01,376,35.2840758134844,13266.8125058701
"Product C","South","Online","C",2022-11-01,550,35.8248772013467,19703.6824607407
"Product C","South","Online","C",2022-12-01,594,34.6488754480379,20581.4320161345
"Product C","South","Online","C",2023-01-01,435,34.5347416251898,15022.6126069576
"Product C","South","Online","C",2023-02-01,422,34.7592397992266,14668.3991952736
"Product C","South","Online","C",2023-03-01,401,34.4260764680803,13804.8566637002
"Product C","South","Online","C",2023-04-01,809,35.6933037732961,28875.8827525965
"Product C","South","Online","C",2023-05-01,506,34.1886936202645,17299.4789718539
"Product C","South","Online","C",2023-06-01,456,36.2372234070208,16524.1738736015
"Product C","South","Online","C",2023-07-01,221,36.5079984762706,8068.2676632558
"Product C","South","Online","C",2023-08-01,280,34.8764221118763,9765.39819132537
"Product C","South","Online","C",2023-09-01,408,33.2712379001314,13574.6650632536
"Product C","South","Online","C",2023-10-01,483,36.542838092777,17650.1907988113
"Product C","South","Online","C",2023-11-01,493,34.7671016968088,17140.1811365267
"Product C","South","Online","C",2023-12-01,567,36.1662043752149,20506.2378807468
"Product C","South","Online","C",2024-01-01,401,35.0533435932593,14056.390780897
"Product C","South","Online","C",2024-02-01,571,34.9301336854696,19945.1063344032
"Product C","South","Online","C",2024-03-01,336,33.7563139449339,11342.1214854978
"Product C","South","Online","C",2024-04-01,361,33.4528101435862,12076.4644618346
"Product C","South","Online","C",2024-05-01,360,35.5251366742887,12789.0492027439
"Product C","South","Online","C",2024-06-01,591,34.5574382394552,20423.445999518
"Product C","South","Online","C",2024-07-01,419,33.3360529281199,13967.8061768822
"Product C","South","Online","C",2024-08-01,523,33.5119171243859,17526.7326560538
"Product C","South","Online","C",2024-09-01,402,36.155711471336,14534.5960114771
"Product C","South","Online","C",2024-10-01,409,35.8200300686294,14650.3922980694
"Product C","South","Online","C",2024-11-01,434,33.4184204748599,14503.5944860892
"Product C","South","Online","C",2024-12-01,300,35.7877667096909,10736.3300129073
"Product D","South","Online","C",2022-01-01,209,28.5414201524109,5965.15681185387
"Product D","South","Online","C",2022-02-01,196,30.3328695350792,5945.24242887553
"Product D","South","Online","C",2022-03-01,367,29.1676908102818,10704.5425273734
"Product D","South","Online","C",2022-04-01,280,30.3614739286713,8501.21270002797
"Product D","South","Online","C",2022-05-01,397,30.1931361907627,11986.6750677328
"Product D","South","Online","C",2022-06-01,478,30.0224087191746,14350.7113677654
"Product D","South","Online","C",2022-07-01,272,29.2720206524245,7961.98961745948
"Product D","South","Online","C",2022-08-01,307,29.5767227662727,9080.05388924573
"Product D","South","Online","C",2022-09-01,185,29.3639488115441,5432.33053013566
"Product D","South","Online","C",2022-10-01,258,29.0700386886019,7500.0699816593
"Product D","South","Online","C",2022-11-01,322,30.3915306685958,9786.07287528785
"Product D","South","Online","C",2022-12-01,343,28.532314472599,9786.58386410144
"Product D","South","Online","C",2023-01-01,240,28.934467360843,6944.27216660231
"Product D","South","Online","C",2023-02-01,570,30.028104496887,17116.0195632256
"Product D","South","Online","C",2023-03-01,260,29.8973790302407,7773.31854786258
"Product D","South","Online","C",2023-04-01,342,30.0631333433557,10281.5916034277
"Product D","South","Online","C",2023-05-01,397,30.5722030797042,12137.1646226426
"Product D","South","Online","C",2023-06-01,336,31.4998240694404,10583.940887332
"Product D","South","Online","C",2023-07-01,251,31.3466084576212,7867.99872286292
"Product D","South","Online","C",2023-08-01,385,31.3573482139036,12072.5790623529
"Product D","South","Online","C",2023-09-01,445,30.5525742159225,13595.8955260855
"Product D","South","Online","C",2023-10-01,325,30.7084411501419,9980.24337379611
"Product D","South","Online","C",2023-11-01,378,31.3704169804696,11858.0176186175
"Product D","South","Online","C",2023-12-01,322,29.1217806637287,9377.21337372065
"Product D","South","Online","C",2024-01-01,387,30.5243497495539,11812.9233530774
"Product D","South","Online","C",2024-02-01,226,28.7930437366012,6507.22788447188
"Product D","South","Online","C",2024-03-01,540,29.9961209229659,16197.9052984016
"Product D","South","Online","C",2024-04-01,300,30.7741518993862,9232.24556981586
"Product D","South","Online","C",2024-05-01,243,28.5360557483509,6934.26154684927
"Product D","South","Online","C",2024-06-01,321,28.979628732428,9302.46082310937
"Product D","South","Online","C",2024-07-01,317,28.8310558386147,9139.44470084086
"Product D","South","Online","C",2024-08-01,460,30.9089705343358,14218.1264457945
"Product D","South","Online","C",2024-09-01,386,29.6246322803199,11435.1080602035
"Product D","South","Online","C",2024-10-01,351,30.3919158463832,10667.5624620805
"Product D","South","Online","C",2024-11-01,240,30.7855540369637,7388.5329688713
"Product D","South","Online","C",2024-12-01,274,29.2458593761548,8013.36546906643
"Product A","East","Online","B",2022-01-01,922,49.3676591617987,45516.9817471784
"Product A","East","Online","B",2022-02-01,1823,49.197375967633,89686.8163889949
"Product A","East","Online","B",2022-03-01,607,51.0332917585038,30977.2080974118
"Product A","East","Online","B",2022-04-01,1478,50.3583147889003,74429.5892579947
"Product A","East","Online","B",2022-05-01,979,48.218535433989,47205.9461898752
"Product A","East","Online","B",2022-06-01,1700,48.9832871360704,83271.5881313197
"Product A","East","Online","B",2022-07-01,735,49.4599623547401,36353.072330734
"Product A","East","Online","B",2022-08-01,1016,50.1110149419401,50912.7911810111
"Product A","East","Online","B",2022-09-01,747,50.4294909047894,37670.8297058777
"Product A","East","Online","B",2022-10-01,1360,49.0453809185419,66701.718049217
"Product A","East","Online","B",2022-11-01,1577,49.2982663901057,77743.3660971967
"Product A","East","Online","B",2022-12-01,1777,52.1465428662486,92664.4066733238
"Product A","East","Online","B",2023-01-01,1215,50.2245900325943,61022.876889602
"Product A","East","Online","B",2023-02-01,1582,50.4451276152395,79804.1918873088
"Product A","East","Online","B",2023-03-01,1367,48.7559526774567,66649.3873100833
"Product A","East","Online","B",2023-04-01,1117,49.4438359769993,55228.7647863082
"Product A","East","Online","B",2023-05-01,1304,50.729631279828,66151.4391888957
"Product A","East","Online","B",2023-06-01,911,49.3263302673586,44936.2868735637
"Product A","East","Online","B",2023-07-01,967,49.8384957504459,48193.8253906812
"Product A","East","Online","B",2023-08-01,1378,48.3850904530846,66674.6546443505
"Product A","East","Online","B",2023-09-01,1166,49.9061847443227,58190.6114118802
"Product A","East","Online","B",2023-10-01,1259,52.1579012472648,65666.7976703064
"Product A","East","Online","B",2023-11-01,869,47.6283021492418,41388.9945676911
"Product A","East","Online","B",2023-12-01,971,49.4159195094835,47982.8578437085
"Product A","East","Online","B",2024-01-01,851,48.7513051077258,41487.3606466746
"Product A","East","Online","B",2024-02-01,1140,50.3882341145072,57442.5868905382
"Product A","East","Online","B",2024-03-01,809,47.8407946019433,38703.2028329722
"Product A","East","Online","B",2024-04-01,1375,50.7518234534655,69783.757248515
"Product A","East","Online","B",2024-05-01,906,47.770839688601,43280.3807578725
"Product A","East","Online","B",2024-06-01,1898,48.9553186215926,92917.1947437827
"Product A","East","Online","B",2024-07-01,1175,49.0534718544222,57637.8294289461
"Product A","East","Online","B",2024-08-01,882,49.708464135183,43842.8653672314
"Product A","East","Online","B",2024-09-01,1119,49.6806304960046,55592.6255250291
"Product A","East","Online","B",2024-10-01,1064,52.4608961865306,55818.3935424685
"Product A","East","Online","B",2024-11-01,1279,50.5582081037574,64663.9481647057
"Product A","East","Online","B",2024-12-01,1242,49.0750074887183,60951.1593009881
"Product B","East","Online","B",2022-01-01,559,41.449685357511,23170.3741148487
"Product B","East","Online","B",2022-02-01,593,39.3507835958153,23335.0146723185
"Product B","East","Online","B",2022-03-01,781,40.686493575573,31776.1514825225
"Product B","East","Online","B",2022-04-01,1259,41.5980603527278,52371.9579840843
"Product B","East","Online","B",2022-05-01,1099,41.3769911648706,45473.3132901927
"Product B","East","Online","B",2022-06-01,719,38.3583977278322,27579.6879663114
"Product B","East","Online","B",2022-07-01,901,39.1973452661186,35316.8080847729
"Product B","East","Online","B",2022-08-01,726,40.1234741499647,29129.6422328744
"Product B","East","Online","B",2022-09-01,795,39.5164078949019,31415.544276447
"Product B","East","Online","B",2022-10-01,868,41.3810034692288,35918.7110112906
"Product B","East","Online","B",2022-11-01,1554,41.4443062655628,64404.4519366846
"Product B","East","Online","B",2022-12-01,609,40.7253531357273,24801.740059658
"Product B","East","Online","B",2023-01-01,765,40.0019263867289,30601.4736858476
"Product B","East","Online","B",2023-02-01,480,41.2037964230403,19777.8222830594
"Product B","East","Online","B",2023-03-01,870,38.1858194451779,33221.6629173048
"Product B","East","Online","B",2023-04-01,1139,39.0471130218357,44474.6617318708
"Product B","East","Online","B",2023-05-01,1246,38.7944858111441,48337.9293206856
"Product B","East","Online","B",2023-06-01,538,41.2645912757143,22200.3501063343
"Product B","East","Online","B",2023-07-01,842,41.3726992914453,34835.812803397
"Product B","East","Online","B",2023-08-01,1134,41.3312254380435,46869.6096467413
"Product B","East","Online","B",2023-09-01,689,39.0827470785007,26928.012737087
"Product B","East","Online","B",2023-10-01,799,38.0779756912962,30424.3025773456
"Product B","East","Online","B",2023-11-01,837,40.5224018907174,33917.2503825305
"Product B","East","Online","B",2023-12-01,928,40.9922330789268,38040.7922972441
"Product B","East","Online","B",2024-01-01,912,40.0226953886449,36500.6981944442
"Product B","East","Online","B",2024-02-01,1077,39.4585186680779,42496.8246055199
"Product B","East","Online","B",2024-03-01,759,39.2392842741683,29782.6167640937
"Product B","East","Online","B",2024-04-01,941,39.4384174877778,37111.5508559989
"Product B","East","Online","B",2024-05-01,1674,39.4514972148463,66041.8063376527
"Product B","East","Online","B",2024-06-01,1004,40.1545967515558,40315.215138562
"Product B","East","Online","B",2024-07-01,824,40.6094706030563,33462.2037769184
"Product B","East","Online","B",2024-08-01,563,39.6136479089037,22302.4837727128
"Product B","East","Online","B",2024-09-01,791,40.3320071930066,31902.6176896682
"Product B","East","Online","B",2024-10-01,825,40.7830938454717,33646.0524225142
"Product B","East","Online","B",2024-11-01,872,41.566093409434,36245.6334530264
"Product B","East","Online","B",2024-12-01,759,41.7918364992365,31720.0039029205
"Product C","East","Online","B",2022-01-01,472,34.7228376762941,16389.1793832108
"Product C","East","Online","B",2022-02-01,469,35.4781137249665,16639.2353370093
"Product C","East","Online","B",2022-03-01,534,33.872822896461,18088.0874267102
"Product C","East","Online","B",2022-04-01,915,33.5311080206884,30680.9638389299
"Product C","East","Online","B",2022-05-01,847,35.2305918711936,29840.311314901
"Product C","East","Online","B",2022-06-01,597,36.109462745022,21557.3492587782
"Product C","East","Online","B",2022-07-01,374,35.9089463819982,13429.9459468673
"Product C","East","Online","B",2022-08-01,463,35.2513838247396,16321.3907108544
"Product C","East","Online","B",2022-09-01,512,36.7106402314967,18795.8477985263
"Product C","East","Online","B",2022-10-01,649,36.7331002985593,23839.782093765
"Product C","East","Online","B",2022-11-01,538,34.3750310420291,18493.7667006117
"Product C","East","Online","B",2022-12-01,1051,33.8520627177786,35578.5179163853
"Product C","East","Online","B",2023-01-01,542,34.5522745152703,18727.3327872765
"Product C","East","Online","B",2023-02-01,430,35.1363212089054,15108.6181198293
"Product C","East","Online","B",2023-03-01,563,36.0893572343048,20318.3081229136
"Product C","East","Online","B",2023-04-01,524,35.6953962016851,18704.387609683
"Product C","East","Online","B",2023-05-01,702,36.3998369302135,25552.6855250099
"Product C","East","Online","B",2023-06-01,718,35.7814053921029,25691.0490715299
"Product C","East","Online","B",2023-07-01,645,34.1426751598483,22022.0254781022
"Product C","East","Online","B",2023-08-01,395,34.3303508296376,13560.4885777069
"Product C","East","Online","B",2023-09-01,628,35.8639307717094,22522.5485246335
"Product C","East","Online","B",2023-10-01,708,33.9683617426781,24049.6001138161
"Product C","East","Online","B",2023-11-01,461,34.2509416064713,15789.6840805833
"Product C","East","Online","B",2023-12-01,837,36.396047804621,30463.4920124678
"Product C","East","Online","B",2024-01-01,731,33.8379301243694,24735.5269209141
"Product C","East","Online","B",2024-02-01,1071,33.7525881001493,36149.0218552599
"Product C","East","Online","B",2024-03-01,628,35.8171670777956,22493.1809248556
"Product C","East","Online","B",2024-04-01,705,35.149924721336,24780.6969285419
"Product C","East","Online","B",2024-05-01,716,35.1484220103594,25166.2701594173
"Product C","East","Online","B",2024-06-01,713,35.7110312216682,25461.9652610495
"Product C","East","Online","B",2024-07-01,385,35.5301950513385,13679.1250947653
"Product C","East","Online","B",2024-08-01,404,35.9142248687567,14509.3468469777
"Product C","East","Online","B",2024-09-01,603,34.2327564548468,20642.3521422726
"Product C","East","Online","B",2024-10-01,586,36.6943184802076,21502.8706294016
"Product C","East","Online","B",2024-11-01,689,36.6228498836281,25233.1435698197
"Product C","East","Online","B",2024-12-01,402,33.3483158195158,13406.0229594454
"Product D","East","Online","B",2022-01-01,275,30.7412005544174,8453.8301524648
"Product D","East","Online","B",2022-02-01,305,29.6003300375305,9028.10066144681
"Product D","East","Online","B",2022-03-01,515,29.5621574269608,15224.5110748848
"Product D","East","Online","B",2022-04-01,353,28.558190104086,10081.0411067423
"Product D","East","Online","B",2022-05-01,381,30.7766816541553,11725.9157102332
"Product D","East","Online","B",2022-06-01,476,28.9728550321888,13791.0789953219
"Product D","East","Online","B",2022-07-01,376,28.8368270248175,10842.6469613314
"Product D","East","Online","B",2022-08-01,424,30.6414410846774,12991.9710199032
"Product D","East","Online","B",2022-09-01,729,29.835656857118,21750.193848839
"Product D","East","Online","B",2022-10-01,341,28.57842246769,9745.24206148228
"Product D","East","Online","B",2022-11-01,420,31.2592347864993,13128.8786103297
"Product D","East","Online","B",2022-12-01,400,30.854791083606,12341.9164334424
"Product D","East","Online","B",2023-01-01,605,29.7753281453624,18014.0735279443
"Product D","East","Online","B",2023-02-01,343,28.8874156668317,9908.38357372326
"Product D","East","Online","B",2023-03-01,408,30.9561540491413,12630.1108520497
"Product D","East","Online","B",2023-04-01,586,30.6504201788921,17961.1462248308
"Product D","East","Online","B",2023-05-01,370,29.7365619102493,11002.5279067922
"Product D","East","Online","B",2023-06-01,732,29.0247351096477,21246.1061002621
"Product D","East","Online","B",2023-07-01,499,28.5323404334486,14237.6378762908
"Product D","East","Online","B",2023-08-01,323,29.5227082036436,9535.83474977687
"Product D","East","Online","B",2023-09-01,475,29.0681162732653,13807.355229801
"Product D","East","Online","B",2023-10-01,444,30.1870275910478,13403.0402504252
"Product D","East","Online","B",2023-11-01,508,30.2643881589174,15374.3091847301
"Product D","East","Online","B",2023-12-01,460,29.3452676266897,13498.8231082773
"Product D","East","Online","B",2024-01-01,561,31.2779666308779,17546.9392799225
"Product D","East","Online","B",2024-02-01,307,30.6120672896504,9397.90465792268
"Product D","East","Online","B",2024-03-01,379,29.3293680895586,11115.8305059427
"Product D","East","Online","B",2024-04-01,468,30.6455444160383,14342.1147867059
"Product D","East","Online","B",2024-05-01,389,30.3261537118815,11796.8737939219
"Product D","East","Online","B",2024-06-01,386,29.7246435305569,11473.712402795
"Product D","East","Online","B",2024-07-01,435,29.001953006722,12615.8495579241
"Product D","East","Online","B",2024-08-01,423,28.5733890566044,12086.5435709436
"Product D","East","Online","B",2024-09-01,232,28.9641182573978,6719.67543571629
"Product D","East","Online","B",2024-10-01,628,30.2597472213674,19003.1212550187
"Product D","East","Online","B",2024-11-01,517,29.1554579869844,15073.3717792709
"Product D","East","Online","B",2024-12-01,891,28.6331749507226,25512.1588810938
"Product A","West","Online","B",2022-01-01,1025,52.0725503040012,53374.3640616012
"Product A","West","Online","B",2022-02-01,775,51.8507170339581,40184.3057013175
"Product A","West","Online","B",2022-03-01,1749,51.6323536704294,90304.9865695811
"Product A","West","Online","B",2022-04-01,2035,50.548353822669,102865.900029131
"Product A","West","Online","B",2022-05-01,741,51.1181597539689,37878.556377691
"Product A","West","Online","B",2022-06-01,1134,51.4844182319939,58383.3302750811
"Product A","West","Online","B",2022-07-01,834,51.8383693613578,43233.2000473724
"Product A","West","Online","B",2022-08-01,925,51.0016988578718,47176.5714435314
"Product A","West","Online","B",2022-09-01,937,49.1781397198793,46079.9169175269
"Product A","West","Online","B",2022-10-01,712,49.9882024060935,35591.6001131386
"Product A","West","Online","B",2022-11-01,1052,51.3812312285882,54053.0552524747
"Product A","West","Online","B",2022-12-01,1521,49.595793269109,75435.2015623148
"Product A","West","Online","B",2023-01-01,860,50.4151074425317,43356.9924005773
"Product A","West","Online","B",2023-02-01,862,49.0027701179497,42240.3878416726
"Product A","West","Online","B",2023-03-01,1278,48.2353291730396,61644.7506831447
"Product A","West","Online","B",2023-04-01,1300,48.8777694944292,63541.100342758
"Product A","West","Online","B",2023-05-01,690,48.5148462164216,33475.2438893309
"Product A","West","Online","B",2023-06-01,1106,48.6259769881144,53780.3305488545
"Product A","West","Online","B",2023-07-01,1378,50.0997994781937,69037.523680951
"Product A","West","Online","B",2023-08-01,1302,52.1031158440746,67838.2568289852
"Product A","West","Online","B",2023-09-01,1018,50.4073002678342,51314.6316726552
"Product A","West","Online","B",2023-10-01,1211,48.8075029884931,59105.8861190651
"Product A","West","Online","B",2023-11-01,752,49.3698469828814,37126.1249311268
"Product A","West","Online","B",2023-12-01,1096,50.3176945168525,55148.1931904703
"Product A","West","Online","B",2024-01-01,730,48.2975288061425,35257.196028484
"Product A","West","Online","B",2024-02-01,829,50.8540116983932,42157.9756979679
"Product A","West","Online","B",2024-03-01,1178,47.5913444045,56062.603708501
"Product A","West","Online","B",2024-04-01,809,47.5619411980733,38477.6104292413
"Product A","West","Online","B",2024-05-01,1153,50.8233374706469,58599.3081036559
"Product A","West","Online","B",2024-06-01,1203,48.5278186236974,58378.965804308
"Product A","West","Online","B",2024-07-01,956,49.4194658414926,47245.009344467
"Product A","West","Online","B",2024-08-01,1491,48.297518157633,72011.5995730308
"Product A","West","Online","B",2024-09-01,734,51.0427623719443,37465.3875810071
"Product A","West","Online","B",2024-10-01,1217,50.5737542966381,61548.2589790085
"Product A","West","Online","B",2024-11-01,1026,47.8053267521318,49048.2652476872
"Product A","West","Online","B",2024-12-01,985,49.5312771084718,48788.3079518448
"Product B","West","Online","B",2022-01-01,728,38.4201669674367,27969.8815522939
"Product B","West","Online","B",2022-02-01,504,39.6100224032998,19963.4512912631
"Product B","West","Online","B",2022-03-01,469,39.822706349194,18676.849277772
"Product B","West","Online","B",2022-04-01,664,40.4985809857026,26891.0577745065
"Product B","West","Online","B",2022-05-01,1169,38.3154211202636,44790.7272895882
"Product B","West","Online","B",2022-06-01,767,39.3679308984429,30195.2029991057
"Product B","West","Online","B",2022-07-01,717,38.0947451628745,27313.932281781
"Product B","West","Online","B",2022-08-01,631,39.3660657536238,24839.9874905366
"Product B","West","Online","B",2022-09-01,747,41.1334448931739,30726.6833352009
"Product B","West","Online","B",2022-10-01,577,40.9648409271613,23636.7132149721
"Product B","West","Online","B",2022-11-01,981,41.2646844368428,40480.6554325428
"Product B","West","Online","B",2022-12-01,853,38.222253263928,32603.5820341306
"Product B","West","Online","B",2023-01-01,549,38.6060541504994,21194.7237286242
"Product B","West","Online","B",2023-02-01,683,40.6124237906188,27738.2854489926
"Product B","West","Online","B",2023-03-01,808,39.5711559746414,31973.4940275103
"Product B","West","Online","B",2023-04-01,896,38.7350949142128,34706.6450431347
"Product B","West","Online","B",2023-05-01,1132,38.5136118261144,43597.4085871615
"Product B","West","Online","B",2023-06-01,672,38.5155853424221,25882.4733501077
"Product B","West","Online","B",2023-07-01,903,40.4966430170462,36568.4686443927
"Product B","West","Online","B",2023-08-01,888,40.0080109452829,35527.1137194112
"Product B","West","Online","B",2023-09-01,660,39.952647222206,26368.747166656
"Product B","West","Online","B",2023-10-01,594,41.4912655539811,24645.8117390648
"Product B","West","Online","B",2023-11-01,579,38.7691906476393,22447.3613849832
"Product B","West","Online","B",2023-12-01,855,41.0388132333755,35088.1853145361
"Product B","West","Online","B",2024-01-01,683,38.8776043141261,26553.4037465481
"Product B","West","Online","B",2024-02-01,1088,38.6266091875732,42025.7507960796
"Product B","West","Online","B",2024-03-01,799,38.5763976443559,30822.5417178404
"Product B","West","Online","B",2024-04-01,735,41.5454217717052,30535.8850022033
"Product B","West","Online","B",2024-05-01,626,40.6748695839196,25462.4683595337
"Product B","West","Online","B",2024-06-01,701,39.827200868167,27918.8678085851
"Product B","West","Online","B",2024-07-01,770,40.8640127126127,31465.2897887118
"Product B","West","Online","B",2024-08-01,634,40.8286267388612,25885.349352438
"Product B","West","Online","B",2024-09-01,809,40.5868722228333,32834.7796282722
"Product B","West","Online","B",2024-10-01,721,41.6638932358474,30039.6670230459
"Product B","West","Online","B",2024-11-01,766,38.798580260016,29719.7124791723
"Product B","West","Online","B",2024-12-01,657,39.7399710249156,26109.1609633695
"Product C","West","Online","B",2022-01-01,811,33.3796256481437,27070.8764006445
"Product C","West","Online","B",2022-02-01,549,33.8009599010693,18556.726985687
"Product C","West","Online","B",2022-03-01,537,35.7078663549619,19175.1242326145
"Product C","West","Online","B",2022-04-01,383,35.8402745128842,13726.8251384347
"Product C","West","Online","B",2022-05-01,692,34.7540586596588,24049.8085924839
"Product C","West","Online","B",2022-06-01,456,34.4782688597916,15722.090600065
"Product C","West","Online","B",2022-07-01,411,34.9450107781449,14362.3994298176
"Product C","West","Online","B",2022-08-01,648,33.3326285525691,21599.5433020648
"Product C","West","Online","B",2022-09-01,461,36.2214787086705,16698.1016846971
"Product C","West","Online","B",2022-10-01,368,35.5342630536761,13076.6088037528
"Product C","West","Online","B",2022-11-01,889,33.9002667415189,30137.3371332103
"Product C","West","Online","B",2022-12-01,316,35.1658184482949,11112.3986296612
"Product C","West","Online","B",2023-01-01,603,36.307919758372,21893.6756142983
"Product C","West","Online","B",2023-02-01,676,34.0532685730141,23020.0095553575
"Product C","West","Online","B",2023-03-01,449,34.439066052204,15463.1406574396
"Product C","West","Online","B",2023-04-01,677,35.9666314531351,24349.4094937724
"Product C","West","Online","B",2023-05-01,678,34.0825267096516,23107.9531091438
"Product C","West","Online","B",2023-06-01,791,33.5174558428116,26512.307571664
"Product C","West","Online","B",2023-07-01,600,34.7147311215522,20828.8386729313
"Product C","West","Online","B",2023-08-01,501,33.9480549604632,17007.9755351921
"Product C","West","Online","B",2023-09-01,672,35.5310865631327,23876.8901704252
"Product C","West","Online","B",2023-10-01,720,35.4259498273022,25506.6838756576
"Product C","West","Online","B",2023-11-01,468,34.7127225560835,16245.5541562471
"Product C","West","Online","B",2023-12-01,418,33.7704050913453,14116.0293281823
"Product C","West","Online","B",2024-01-01,563,33.8937381739961,19082.1745919598
"Product C","West","Online","B",2024-02-01,506,34.7387617039494,17577.8134221984
"Product C","West","Online","B",2024-03-01,425,34.6119053534931,14710.0597752345
"Product C","West","Online","B",2024-04-01,640,33.4503851963673,21408.2465256751
"Product C","West","Online","B",2024-05-01,452,33.2692923253635,15037.7201310643
"Product C","West","Online","B",2024-06-01,657,36.340496371733,23875.7061162286
"Product C","West","Online","B",2024-07-01,470,34.3194154457888,16130.1252595207
"Product C","West","Online","B",2024-08-01,701,36.6186697671656,25669.6875067831
"Product C","West","Online","B",2024-09-01,1014,35.615275020944,36113.8888712372
